file,frame,backend,noise_sigma,roi_size,n_gt_daughters,n_pred_daughters,mother_precision,mother_recall,mother_f1,mother_accuracy,mother_iou,daughter_precision,daughter_recall,daughter_f1,daughter_accuracy,daughter_iou,combined_precision,combined_recall,combined_f1,combined_accuracy,combined_iou,daughter_obj_precision,daughter_obj_recall,daughter_obj_f1,daughter_obj_accuracy,tp_objects,fp_objects,fn_objects
Experiment-1328.czi,139,cellpose,0.0,full,2,4,0.9832936881119655,0.943496377292391,0.9629840315306163,0.9756677350427351,0.9286106104537262,0.8817536276628589,0.9354733049459548,0.9078194532739987,0.9948361823361823,0.8311990686845169,0.9832936881119655,0.943496377292391,0.9629840315306163,0.9756677350427351,0.9286106104537262,0.25,0.5,0.3333333333333333,0.2,1,3,1
Experiment-1328.czi,208,watershed,0.0,full,1,0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.9742432336182336,0.0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.0,0,0,1
Experiment-1328.czi,208,active_contour,0.0,full,1,0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.9742432336182336,0.0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.0,0,0,1
Experiment-1328.czi,208,stardist,0.0,full,1,6,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.07566945353204896,0.4317317663325268,0.1287695242022785,0.8495281339031339,0.06881542699724517,0.9766093229744728,0.9411214203588332,0.9585370171162462,0.9728899572649573,0.9203755033732546,0.0,0.0,0.0,0.0,0,6,1
Experiment-1328.czi,208,cellpose,0.0,full,1,0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.9742432336182336,0.0,0.978006968641115,0.9381534265622076,0.9576657477413544,0.9723824786324786,0.9187702943332984,0.0,0.0,0.0,0.0,0,0,1
Experiment-1328.czi,278,watershed,0.0,full,2,0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.9640669515669515,0.0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.0,0,0,2
Experiment-1328.czi,278,active_contour,0.0,full,2,0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.9640669515669515,0.0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.0,0,0,2
Experiment-1328.czi,278,stardist,0.0,full,2,6,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.09685538928349768,0.695986124876115,0.17004661299110113,0.7558760683760684,0.09292401336464984,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.16666666666666666,0.5,0.25,0.14285714285714285,1,5,1
Experiment-1328.czi,278,cellpose,0.0,full,2,0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.9640669515669515,0.0,0.937055378195621,0.999785436502615,0.9674045623232034,0.9776353276353277,0.9368669732840735,0.0,0.0,0.0,0.0,0,0,2
Experiment-1335.czi,0,watershed,0.0,full,5,0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.8327025355596784,0.0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.0,0,0,5
Experiment-1335.czi,0,active_contour,0.0,full,5,0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.8327025355596784,0.0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.0,0,0,5
Experiment-1335.czi,0,stardist,0.0,full,5,5,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.5975163477113205,0.736359603726157,0.6597118728266269,0.87291280148423,0.4922164566345441,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.4,0.4,0.4000000000000001,0.25,2,3,3
Experiment-1335.czi,0,cellpose,0.0,full,5,0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.8327025355596784,0.0,0.9379890645974528,0.9997557230597431,0.9678879710805927,0.9764873222016079,0.9377741407528641,0.0,0.0,0.0,0.0,0,0,5
Experiment-1335.czi,85,watershed,0.0,full,4,0,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.0,0.0,0.0,0.8368089053803339,0.0,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.0,0.0,0.0,0.0,0,0,4
Experiment-1335.czi,85,active_contour,0.0,full,4,0,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.0,0.0,0.0,0.8368089053803339,0.0,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.0,0.0,0.0,0.0,0,0,4
Experiment-1335.czi,85,stardist,0.0,full,4,4,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.9641534988713318,0.8093072608761558,0.8799703325229717,0.9639703153988868,0.7856669855051137,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.75,0.75,0.75,0.6,3,1,1
Experiment-1335.czi,85,cellpose,0.0,full,4,1,0.959537768138534,0.9990121017535194,0.9788771347576575,0.9848855905998763,0.9586281612892305,0.8393137610245258,0.5265272093375777,0.647105397978669,0.9062832405689548,0.4783117598457725,0.9593752117639086,0.9990121017535194,0.9787925402284943,0.9848237476808905,0.9584659129375127,1.0,0.25,0.4,0.25,1,0,3
Experiment-1335.czi,170,watershed,0.0,full,4,0,0.9522786191840633,0.9997493195817219,0.9754367575122291,0.9826097711811997,0.9520512907956212,0.0,0.0,0.0,0.8352875695732839,0.0,0.9523468413153227,0.9997493375349137,0.9754725551168721,0.9826345083487941,0.9521194966408622,0.0,0.0,0.0,0.0,0,0,4
Experiment-1335.czi,170,active_contour,0.0,full,4,0,0.9522786191840633,0.9997493195817219,0.9754367575122291,0.9826097711811997,0.9520512907956212,0.0,0.0,0.0,0.8352875695732839,0.0,0.9523468413153227,0.9997493375349137,0.9754725551168721,0.9826345083487941,0.9521194966408622,0.0,0.0,0.0,0.0,0,0,4
Experiment-1335.czi,170,stardist,0.0,full,4,3,0.9522786191840633,0.9997493195817219,0.9754367575122291,0.9826097711811997,0.9520512907956212,0.9977680564235336,0.8392280543665991,0.9116567419854801,0.9732096474953618,0.8376555239094589,0.9523468413153227,0.9997493375349137,0.9754725551168721,0.9826345083487941,0.9521194966408622,1.0,0.75,0.8571428571428571,0.75,3,0,1
Experiment-1335.czi,170,cellpose,0.0,full,4,0,0.9522786191840633,0.9997493195817219,0.9754367575122291,0.9826097711811997,0.9520512907956212,0.0,0.0,0.0,0.8352875695732839,0.0,0.9523468413153227,0.9997493375349137,0.9754725551168721,0.9826345083487941,0.9521194966408622,0.0,0.0,0.0,0.0,0,0,4
Experiment-1335.czi,256,watershed,0.0,full,3,0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.8588744588744589,0.0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.0,0,0,3
Experiment-1335.czi,256,active_contour,0.0,full,3,0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.8588744588744589,0.0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.0,0,0,3
Experiment-1335.czi,256,stardist,0.0,full,3,5,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.5120228434024647,0.8957931638913234,0.6516001530026776,0.8648113790970934,0.48323956314122263,0.9435327032652087,0.9997469361194462,0.9708267509215376,0.979443413729128,0.9433074089234548,0.6,1.0,0.7499999999999999,0.6,3,2,0
Experiment-1335.czi,256,cellpose,0.0,full,3,0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.8588744588744589,0.0,0.947249434815373,0.9997469361194462,0.9727904318001935,0.9808658008658009,0.9470223622478682,0.0,0.0,0.0,0.0,0,0,3
Experiment-1335.czi,341,watershed,0.0,full,3,0,0.9310580671636687,1.0,0.9642983636750018,0.9750649350649351,0.9310580671636687,0.0,0.0,0.0,0.854421768707483,0.0,0.9311606593256275,1.0,0.9643533849232349,0.9751020408163266,0.9311606593256275,0.0,0.0,0.0,0.0,0,0,3
Experiment-1335.czi,341,active_contour,0.0,full,3,0,0.9310580671636687,1.0,0.9642983636750018,0.9750649350649351,0.9310580671636687,0.0,0.0,0.0,0.854421768707483,0.0,0.9311606593256275,1.0,0.9643533849232349,0.9751020408163266,0.9311606593256275,0.0,0.0,0.0,0.0,0,0,3
Experiment-1335.czi,341,stardist,0.0,full,3,5,0.9310580671636687,1.0,0.9642983636750018,0.9750649350649351,0.9310580671636687,0.549043863718365,0.9050127442650807,0.6834557762022392,0.8779591836734694,0.5191286125054827,0.9296029497115155,1.0,0.963517338995046,0.974495980210266,0.9296029497115155,0.6,1.0,0.7499999999999999,0.6,3,2,0
Experiment-1335.czi,341,cellpose,0.0,full,3,0,0.9310580671636687,1.0,0.9642983636750018,0.9750649350649351,0.9310580671636687,0.0,0.0,0.0,0.854421768707483,0.0,0.9311606593256275,1.0,0.9643533849232349,0.9751020408163266,0.9311606593256275,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,0,watershed,0.0,full,2,0,0.9361709532593185,0.9989601515207784,0.9665468918433345,0.9785261215546073,0.9352595528667292,0.0,0.0,0.0,0.8979010494752624,0.0,0.9374934744022553,0.9989616169108103,0.9672519659592804,0.9789643639718603,0.936580786481694,0.0,0.0,0.0,0.0,0,0,2
Experiment-1336.czi,0,active_contour,0.0,full,2,0,0.9361709532593185,0.9989601515207784,0.9665468918433345,0.9785261215546073,0.9352595528667292,0.0,0.0,0.0,0.8979010494752624,0.0,0.9374934744022553,0.9989616169108103,0.9672519659592804,0.9789643639718603,0.936580786481694,0.0,0.0,0.0,0.0,0,0,2
Experiment-1336.czi,0,stardist,0.0,full,2,3,0.9361709532593185,0.9989601515207784,0.9665468918433345,0.9785261215546073,0.9352595528667292,0.9208815028901735,0.8637749915282955,0.8914145829690506,0.9785145888594164,0.8041009463722397,0.9374934744022553,0.9989616169108103,0.9672519659592804,0.9789643639718603,0.936580786481694,0.6666666666666666,1.0,0.8,0.6666666666666666,2,1,0
Experiment-1336.czi,0,cellpose,0.0,full,2,0,0.9361709532593185,0.9989601515207784,0.9665468918433345,0.9785261215546073,0.9352595528667292,0.0,0.0,0.0,0.8979010494752624,0.0,0.9374934744022553,0.9989616169108103,0.9672519659592804,0.9789643639718603,0.936580786481694,0.0,0.0,0.0,0.0,0,0,2
Experiment-1336.czi,59,watershed,0.0,full,3,0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.8523930342521047,0.0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,59,active_contour,0.0,full,3,0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.8523930342521047,0.0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,59,stardist,0.0,full,3,4,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.8999445456706013,0.8875693413547934,0.8937141058925341,0.9688386575942798,0.8078509458114066,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.75,1.0,0.8571428571428571,0.75,3,1,0
Experiment-1336.czi,59,cellpose,0.0,full,3,0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.8523930342521047,0.0,0.9450264531726289,0.9997034840622684,0.9715963329190758,0.9818129396840042,0.9447616378857403,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,118,watershed,0.0,full,0,0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,0.0,0,0,0
Experiment-1336.czi,118,active_contour,0.0,full,0,0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,0.0,0,0,0
Experiment-1336.czi,118,stardist,0.0,full,0,0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,0.0,0,0,0
Experiment-1336.czi,118,cellpose,0.0,full,0,0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6899780878791374,0.0,1.0,1.0,1.0,0.0,0,0,0
Experiment-1336.czi,177,watershed,0.0,full,3,0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.8526698189366855,0.0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,177,active_contour,0.0,full,3,0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.8526698189366855,0.0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,177,stardist,0.0,full,3,2,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.9930212014134275,0.879921722113503,0.9330566507574185,0.981397762657133,0.8745137700326746,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,1.0,0.6666666666666666,0.8,0.6666666666666666,2,0,1
Experiment-1336.czi,177,cellpose,0.0,full,3,0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.8526698189366855,0.0,0.9445764334598064,0.9998873916144289,0.9714452426972028,0.9819397993311036,0.9444759608566161,0.0,0.0,0.0,0.0,0,0,3
Experiment-1336.czi,236,watershed,0.0,full,4,0,0.9389582590082055,0.9997720797720798,0.9684113696991998,0.9801983623572829,0.9387573120273933,0.0,0.0,0.0,0.8290162611002191,0.0,0.9411344987513378,0.9997347178534884,0.9695499568149659,0.9808903240687349,0.9408995256268502,0.0,0.0,0.0,0.0,0,0,4
Experiment-1336.czi,236,active_contour,0.0,full,4,0,0.9389582590082055,0.9997720797720798,0.9684113696991998,0.9801983623572829,0.9387573120273933,0.0,0.0,0.0,0.8290162611002191,0.0,0.9411344987513378,0.9997347178534884,0.9695499568149659,0.9808903240687349,0.9408995256268502,0.0,0.0,0.0,0.0,0,0,4
Experiment-1336.czi,236,stardist,0.0,full,4,4,0.9389582590082055,0.9997720797720798,0.9684113696991998,0.9801983623572829,0.9387573120273933,0.9578442879499217,0.6605288007554296,0.78187624750499,0.9369853534771077,0.6418693058923772,0.9358924326817327,0.9997347178534884,0.9667607285520577,0.9790796909237689,0.9356600695183372,0.75,0.75,0.75,0.6,3,1,1
Experiment-1336.czi,236,cellpose,0.0,full,4,0,0.9389582590082055,0.9997720797720798,0.9684113696991998,0.9801983623572829,0.9387573120273933,0.0,0.0,0.0,0.8290162611002191,0.0,0.9411344987513378,0.9997347178534884,0.9695499568149659,0.9808903240687349,0.9408995256268502,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,0,watershed,0.0,full,4,13,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.3121473614337869,0.13895250055403707,0.19230179420334303,0.7940566959921799,0.10637936884967764,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.0,0.0,0.0,0.0,0,13,4
Experiment-1337.czi,0,active_contour,0.0,full,4,15,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.48449542928840295,0.39934992982196943,0.43782142134035235,0.8190550667970022,0.28026336253823425,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.0,0.0,0.0,0.0,0,15,4
Experiment-1337.czi,0,stardist,0.0,full,4,5,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.9867244649146573,0.8071212233138805,0.8879317350670458,0.9640534376018247,0.798450745396083,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.8,1.0,0.888888888888889,0.8,4,1,0
Experiment-1337.czi,0,cellpose,0.0,full,4,0,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.0,0.0,0.0,0.82356467904855,0.0,0.9528480899359135,1.0,0.9758547987899899,0.9828347996089931,0.9528480899359135,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,82,watershed,0.0,full,4,0,0.0,0.0,0.0,0.6598892147279244,0.0,0.0,0.0,0.0,0.8033105246008472,0.0,0.0,0.0,0.0,0.6598110133594005,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,82,active_contour,0.0,full,4,0,0.0,0.0,0.0,0.6598892147279244,0.0,0.0,0.0,0.0,0.8033105246008472,0.0,0.0,0.0,0.0,0.6598110133594005,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,82,stardist,0.0,full,4,0,0.0,0.0,0.0,0.6598892147279244,0.0,0.0,0.0,0.0,0.8033105246008472,0.0,0.0,0.0,0.0,0.6598110133594005,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,82,cellpose,0.0,full,4,0,0.0,0.0,0.0,0.6598892147279244,0.0,0.0,0.0,0.0,0.8033105246008472,0.0,0.0,0.0,0.0,0.6598110133594005,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,165,watershed,0.0,full,4,0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.8059433040078201,0.0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,165,active_contour,0.0,full,4,0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.8059433040078201,0.0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,165,stardist,0.0,full,4,6,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.6784600997506235,0.8770904694741084,0.7650935934616399,0.895483870967742,0.6195559350982066,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.5,0.75,0.6,0.42857142857142855,3,3,1
Experiment-1337.czi,165,cellpose,0.0,full,4,0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.8059433040078201,0.0,0.946010321556173,0.9998855660665242,0.9722021325915624,0.9804626914304334,0.9459079099307159,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,248,watershed,0.0,full,4,0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.8028673835125448,0.0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,248,active_contour,0.0,full,4,0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.8028673835125448,0.0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,248,stardist,0.0,full,4,4,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.9775163006820056,0.8623471074380166,0.9163271041169033,0.9689540566959922,0.8455753646677472,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.75,0.75,0.75,0.6,3,1,1
Experiment-1337.czi,248,cellpose,0.0,full,4,0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.8028673835125448,0.0,0.9434845735027223,0.9999615295837501,0.9709024353802479,0.9796937113066145,0.9434503284817248,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,330,watershed,0.0,full,4,0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.8053828608667318,0.0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,330,active_contour,0.0,full,4,0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.8053828608667318,0.0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.0,0,0,4
Experiment-1337.czi,330,stardist,0.0,full,4,3,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.9545543012845465,0.6569113313688723,0.7782450015867979,0.9271423916585206,0.6369894148970713,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.6666666666666666,0.5,0.5714285714285715,0.4,2,1,2
Experiment-1337.czi,330,cellpose,0.0,full,4,0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.8053828608667318,0.0,0.9562178072111847,0.9998461183350004,0.9775454169330876,0.9844379276637342,0.9560771041789288,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,0,watershed,0.0,full,4,0,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.0,0.0,0.0,0.7903125880033793,0.0,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,0,active_contour,0.0,full,4,0,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.0,0.0,0.0,0.7903125880033793,0.0,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,0,stardist,0.0,full,4,4,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.9573890722405574,0.8765780284716627,0.9152031408840747,0.9659391720642073,0.8436631551735281,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.75,0.75,0.75,0.6,3,1,1
Experiment-1338.czi,0,cellpose,0.0,full,4,4,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.8545749425598054,0.8491807681976901,0.8518693162681038,0.9380737820332301,0.7419619807556912,0.9355222106670629,0.9998412194347411,0.9666129403638037,0.975499859194593,0.9353832442067737,0.5,0.5,0.5,0.3333333333333333,2,2,2
Experiment-1338.czi,82,watershed,0.0,full,3,0,0.9369192610965091,1.0,0.9674324375979512,0.9760067586595326,0.9369192610965091,0.0,0.0,0.0,0.7860321036327795,0.0,0.9378447414207974,1.0,0.9679255735763272,0.9763587721768516,0.9378447414207974,0.0,0.0,0.0,0.0,0,0,3
Experiment-1338.czi,82,active_contour,0.0,full,3,0,0.9369192610965091,1.0,0.9674324375979512,0.9760067586595326,0.9369192610965091,0.0,0.0,0.0,0.7860321036327795,0.0,0.9378447414207974,1.0,0.9679255735763272,0.9763587721768516,0.9378447414207974,0.0,0.0,0.0,0.0,0,0,3
Experiment-1338.czi,82,stardist,0.0,full,3,3,0.9369192610965091,1.0,0.9674324375979512,0.9760067586595326,0.9369192610965091,0.9922469280280866,0.8927349302448012,0.9398642095053347,0.9755561813573641,0.8865507776761208,0.9378447414207974,1.0,0.9679255735763272,0.9763587721768516,0.9378447414207974,1.0,1.0,1.0,1.0,3,0,0
Experiment-1338.czi,82,cellpose,0.0,full,3,3,0.9369192610965091,1.0,0.9674324375979512,0.9760067586595326,0.9369192610965091,0.8406262101012336,1.0,0.9134132780332401,0.9594339622641509,0.8406262101012336,0.9378447414207974,1.0,0.9679255735763272,0.9763587721768516,0.9378447414207974,1.0,1.0,1.0,1.0,3,0,0
Experiment-1338.czi,165,watershed,0.0,full,4,0,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.0,0.0,0.0,0.7781751619262179,0.0,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,165,active_contour,0.0,full,4,0,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.0,0.0,0.0,0.7781751619262179,0.0,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,165,stardist,0.0,full,4,4,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.946784772466022,0.8887901485337057,0.9168712962053498,0.9642495071810757,0.84650262982891,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,1.0,1.0,1.0,1.0,4,0,0
Experiment-1338.czi,165,cellpose,0.0,full,4,4,0.93060704789724,1.0,0.9640564079684983,0.973908758096311,0.93060704789724,0.8412836583101208,0.9202107401294909,0.8789789607712363,0.9437904815544917,0.784087836010601,0.929980165412971,1.0,0.9637199201101394,0.9736553083638412,0.929980165412971,0.75,0.75,0.75,0.6,3,1,1
Experiment-1338.czi,248,watershed,0.0,full,4,0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.7853139960574486,0.0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,248,active_contour,0.0,full,4,0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.7853139960574486,0.0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,248,stardist,0.0,full,4,3,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.676468851490995,0.7513609234603529,0.7119507799390964,0.8694733877780907,0.5527356942970182,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.3333333333333333,0.25,0.28571428571428575,0.16666666666666666,1,2,3
